Time,Timestamp,Pulse rate [bpm],spo2,ppg,strength,IBI,SDNN,SDSD,RMSSD,pNN20,pNN50
2022-08-05 12:32:52.883,1659673972.8830278,N,74,99,28,3,0,0,0,0,0,0
2022-08-05 12:32:52.899,1659673972.8999605,N,74,99,33,4,0,0,0,0,0,0
2022-08-05 12:32:52.916,1659673972.916971,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:52.936,1659673972.9361017,N,74,99,48,6,0,0,0,0,0,0
2022-08-05 12:32:52.950,1659673972.950128,N,74,99,56,7,0,0,0,0,0,0
2022-08-05 12:32:52.967,1659673972.9673867,N,74,99,62,8,0,0,0,0,0,0
2022-08-05 12:32:52.983,1659673972.983163,N,74,99,67,8,0,0,0,0,0,0
2022-08-05 12:32:53.000,1659673973.0006628,N,74,99,69,8,0,0,0,0,0,0
2022-08-05 12:32:53.019,1659673973.0194414,N,74,99,69,8,0,0,0,0,0,0
2022-08-05 12:32:53.036,1659673973.0361176,N,74,99,68,8,0,0,0,0,0,0
2022-08-05 12:32:53.052,1659673973.0521019,N,74,99,65,8,0,0,0,0,0,0
2022-08-05 12:32:53.066,1659673973.0669312,N,74,99,63,7,0,0,0,0,0,0
2022-08-05 12:32:53.084,1659673973.0841017,N,74,99,60,7,0,0,0,0,0,0
2022-08-05 12:32:53.100,1659673973.100057,N,74,99,57,7,0,0,0,0,0,0
2022-08-05 12:32:53.116,1659673973.116778,N,74,99,55,6,0,0,0,0,0,0
2022-08-05 12:32:53.133,1659673973.1337397,N,74,99,52,6,0,0,0,0,0,0
2022-08-05 12:32:53.150,1659673973.1500099,N,74,99,50,6,0,0,0,0,0,0
2022-08-05 12:32:53.166,1659673973.1661143,N,74,99,48,5,0,0,0,0,0,0
2022-08-05 12:32:53.183,1659673973.1831834,N,74,99,46,5,0,0,0,0,0,0
2022-08-05 12:32:53.201,1659673973.2014656,N,74,99,45,5,0,0,0,0,0,0
2022-08-05 12:32:53.216,1659673973.2169464,N,74,99,44,5,0,0,0,0,0,0
2022-08-05 12:32:53.233,1659673973.2338588,N,74,99,43,5,0,0,0,0,0,0
2022-08-05 12:32:53.252,1659673973.2521796,N,74,99,43,5,0,0,0,0,0,0
2022-08-05 12:32:53.268,1659673973.2680948,N,74,99,43,5,0,0,0,0,0,0
2022-08-05 12:32:53.283,1659673973.2839856,N,74,99,42,5,0,0,0,0,0,0
2022-08-05 12:32:53.301,1659673973.3018255,N,74,99,42,5,0,0,0,0,0,0
2022-08-05 12:32:53.317,1659673973.3170528,N,74,99,41,5,0,0,0,0,0,0
2022-08-05 12:32:53.333,1659673973.3330116,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:53.349,1659673973.3499677,N,74,99,39,4,0,0,0,0,0,0
2022-08-05 12:32:53.367,1659673973.3670633,N,74,99,38,4,0,0,0,0,0,0
2022-08-05 12:32:53.385,1659673973.3853147,N,74,99,36,4,0,0,0,0,0,0
2022-08-05 12:32:53.399,1659673973.3998637,N,74,99,35,4,0,0,0,0,0,0
2022-08-05 12:32:53.419,1659673973.4197176,N,74,99,34,4,0,0,0,0,0,0
2022-08-05 12:32:53.436,1659673973.436731,N,74,99,32,4,0,0,0,0,0,0
2022-08-05 12:32:53.452,1659673973.4527574,N,74,99,31,3,0,0,0,0,0,0
2022-08-05 12:32:53.467,1659673973.4677122,N,74,99,30,3,0,0,0,0,0,0
2022-08-05 12:32:53.484,1659673973.484398,N,74,99,28,3,0,0,0,0,0,0
2022-08-05 12:32:53.500,1659673973.5005388,N,74,99,27,3,0,0,0,0,0,0
2022-08-05 12:32:53.516,1659673973.5169122,N,74,99,26,3,0,0,0,0,0,0
2022-08-05 12:32:53.534,1659673973.534519,N,74,99,25,3,0,0,0,0,0,0
2022-08-05 12:32:53.551,1659673973.5514703,N,74,99,25,3,0,0,0,0,0,0
2022-08-05 12:32:53.566,1659673973.5669906,N,74,99,24,2,0,0,0,0,0,0
2022-08-05 12:32:53.584,1659673973.5840049,N,74,99,23,2,0,0,0,0,0,0
2022-08-05 12:32:53.600,1659673973.6007001,N,74,99,22,2,0,0,0,0,0,0
2022-08-05 12:32:53.616,1659673973.6168523,N,74,99,22,2,0,0,0,0,0,0
2022-08-05 12:32:53.635,1659673973.6359646,N,74,99,21,2,0,0,0,0,0,0
2022-08-05 12:32:53.651,1659673973.6516213,N,74,99,21,2,0,0,0,0,0,0
2022-08-05 12:32:53.666,1659673973.6667914,N,74,99,20,2,0,0,0,0,0,0
2022-08-05 12:32:53.683,1659673973.6834939,N,74,99,20,2,0,0,0,0,0,0
2022-08-05 12:32:53.702,1659673973.702088,N,74,99,21,2,0,0,0,0,0,0
2022-08-05 12:32:53.716,1659673973.7168632,N,74,99,24,3,0,0,0,0,0,0
2022-08-05 12:32:53.734,1659673973.7349515,N,74,99,29,4,0,0,0,0,0,0
2022-08-05 12:32:53.750,1659673973.7503505,N,74,99,36,4,0,0,0,0,0,0
2022-08-05 12:32:53.767,1659673973.7677429,N,74,99,42,5,0,0,0,0,0,0
2022-08-05 12:32:53.785,1659673973.7851026,N,74,99,50,6,0,0,0,0,0,0
2022-08-05 12:32:53.801,1659673973.8015373,N,74,99,56,7,0,0,0,0,0,0
2022-08-05 12:32:53.817,1659673973.8176732,N,74,99,61,7,0,0,0,0,0,0
2022-08-05 12:32:53.834,1659673973.8342392,N,74,99,63,7,0,0,0,0,0,0
2022-08-05 12:32:53.849,1659673973.8499622,N,74,99,63,7,0,0,0,0,0,0
2022-08-05 12:32:53.867,1659673973.8671188,N,74,99,61,7,0,0,0,0,0,0
2022-08-05 12:32:53.884,1659673973.884514,N,74,99,58,7,0,0,0,0,0,0
2022-08-05 12:32:53.899,1659673973.8999088,N,74,99,56,6,0,0,0,0,0,0
2022-08-05 12:32:53.917,1659673973.9170825,N,74,99,53,6,0,0,0,0,0,0
2022-08-05 12:32:53.933,1659673973.933808,N,74,99,50,6,0,0,0,0,0,0
2022-08-05 12:32:53.950,1659673973.9509127,N,74,99,47,5,0,0,0,0,0,0
2022-08-05 12:32:53.969,1659673973.969541,N,74,99,45,5,0,0,0,0,0,0
2022-08-05 12:32:53.984,1659673973.984742,N,74,99,43,5,0,0,0,0,0,0
2022-08-05 12:32:53.999,1659673973.9994178,N,74,99,41,5,0,0,0,0,0,0
2022-08-05 12:32:54.018,1659673974.0180194,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:54.034,1659673974.0347703,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:54.050,1659673974.0509243,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:54.066,1659673974.0667243,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:54.084,1659673974.084732,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:54.100,1659673974.1002903,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:54.116,1659673974.1169534,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:54.134,1659673974.1343977,N,74,99,39,4,0,0,0,0,0,0
2022-08-05 12:32:54.150,1659673974.1508098,N,74,99,38,4,0,0,0,0,0,0
2022-08-05 12:32:54.166,1659673974.1667566,N,74,99,37,4,0,0,0,0,0,0
2022-08-05 12:32:54.183,1659673974.1837614,N,74,99,36,4,0,0,0,0,0,0
2022-08-05 12:32:54.202,1659673974.202538,N,74,99,35,4,0,0,0,0,0,0
2022-08-05 12:32:54.216,1659673974.2166626,N,74,99,33,4,0,0,0,0,0,0
2022-08-05 12:32:54.234,1659673974.2343128,N,74,99,32,3,0,0,0,0,0,0
2022-08-05 12:32:54.249,1659673974.2497568,N,74,99,31,3,0,0,0,0,0,0
2022-08-05 12:32:54.266,1659673974.2667437,N,74,99,29,3,0,0,0,0,0,0
2022-08-05 12:32:54.283,1659673974.2834096,N,74,99,28,3,0,0,0,0,0,0
2022-08-05 12:32:54.299,1659673974.2997632,N,74,99,28,3,0,0,0,0,0,0
2022-08-05 12:32:54.319,1659673974.3190215,N,74,99,27,3,0,0,0,0,0,0
2022-08-05 12:32:54.335,1659673974.3356962,N,74,99,26,3,0,0,0,0,0,0
2022-08-05 12:32:54.350,1659673974.3503928,N,74,99,25,3,0,0,0,0,0,0
2022-08-05 12:32:54.367,1659673974.3671646,N,74,99,24,3,0,0,0,0,0,0
2022-08-05 12:32:54.386,1659673974.3860438,N,74,99,23,2,0,0,0,0,0,0
2022-08-05 12:32:54.399,1659673974.3999557,N,74,99,23,2,0,0,0,0,0,0
2022-08-05 12:32:54.417,1659673974.417203,N,74,99,22,2,0,0,0,0,0,0
2022-08-05 12:32:54.433,1659673974.4331458,N,74,99,21,2,0,0,0,0,0,0
2022-08-05 12:32:54.449,1659673974.44986,N,74,99,20,2,0,0,0,0,0,0
2022-08-05 12:32:54.467,1659673974.4670022,N,74,99,20,2,0,0,0,0,0,0
2022-08-05 12:32:54.483,1659673974.4839554,N,74,99,19,2,0,0,0,0,0,0
2022-08-05 12:32:54.499,1659673974.4995506,N,74,99,19,2,0,0,0,0,0,0
2022-08-05 12:32:54.516,1659673974.516541,N,74,99,21,2,0,0,0,0,0,0
2022-08-05 12:32:54.533,1659673974.5332935,N,74,99,26,3,0,0,0,0,0,0
2022-08-05 12:32:54.549,1659673974.5498374,N,74,99,31,4,0,0,0,0,0,0
2022-08-05 12:32:54.566,1659673974.566704,N,74,99,38,5,0,0,0,0,0,0
2022-08-05 12:32:54.583,1659673974.5836313,N,74,99,44,6,0,0,0,0,0,0
2022-08-05 12:32:54.599,1659673974.5999372,N,74,99,51,6,0,0,0,0,0,0
2022-08-05 12:32:54.616,1659673974.616863,N,74,99,56,7,0,0,0,0,0,0
2022-08-05 12:32:54.636,1659673974.6360548,N,74,99,59,7,0,0,0,0,0,0
2022-08-05 12:32:54.650,1659673974.6509426,N,74,99,60,7,0,0,0,0,0,0
2022-08-05 12:32:54.668,1659673974.668735,N,74,99,59,7,0,0,0,0,0,0
2022-08-05 12:32:54.684,1659673974.6847565,N,74,99,56,6,0,0,0,0,0,0
2022-08-05 12:32:54.701,1659673974.7020729,N,74,99,53,6,0,0,0,0,0,0
2022-08-05 12:32:54.716,1659673974.7169802,N,74,99,50,6,0,0,0,0,0,0
2022-08-05 12:32:54.733,1659673974.7337742,N,74,99,47,5,0,0,0,0,0,0
2022-08-05 12:32:54.750,1659673974.7502193,N,74,99,45,5,0,0,0,0,0,0
2022-08-05 12:32:54.767,1659673974.7673912,N,74,99,42,5,0,0,0,0,0,0
2022-08-05 12:32:54.783,1659673974.7831979,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:54.800,1659673974.8002067,N,74,99,39,4,0,0,0,0,0,0
2022-08-05 12:32:54.819,1659673974.8197656,N,74,99,38,4,0,0,0,0,0,0
2022-08-05 12:32:54.836,1659673974.836369,N,74,99,37,4,0,0,0,0,0,0
2022-08-05 12:32:54.851,1659673974.8517838,N,74,99,37,4,0,0,0,0,0,0
2022-08-05 12:32:54.866,1659673974.8667138,N,74,99,37,4,0,0,0,0,0,0
2022-08-05 12:32:54.886,1659673974.886068,N,74,99,37,4,0,0,0,0,0,0
2022-08-05 12:32:54.900,1659673974.9007053,N,74,99,37,4,0,0,0,0,0,0
2022-08-05 12:32:54.916,1659673974.9167116,N,74,99,37,4,0,0,0,0,0,0
2022-08-05 12:32:54.932,1659673974.9326966,N,74,99,36,4,0,0,0,0,0,0
2022-08-05 12:32:54.949,1659673974.949745,N,74,99,36,4,0,0,0,0,0,0
2022-08-05 12:32:54.966,1659673974.9667282,N,74,99,35,4,0,0,0,0,0,0
2022-08-05 12:32:54.983,1659673974.9836552,N,74,99,34,4,0,0,0,0,0,0
2022-08-05 12:32:55.001,1659673975.0013976,N,74,99,32,4,0,0,0,0,0,0
2022-08-05 12:32:55.017,1659673975.0172446,N,74,99,31,3,0,0,0,0,0,0
2022-08-05 12:32:55.032,1659673975.032882,N,74,99,30,3,0,0,0,0,0,0
2022-08-05 12:32:55.049,1659673975.0499136,N,74,99,29,3,0,0,0,0,0,0
2022-08-05 12:32:55.066,1659673975.0667386,N,74,99,28,3,0,0,0,0,0,0
2022-08-05 12:32:55.084,1659673975.0847712,N,74,99,27,3,0,0,0,0,0,0
2022-08-05 12:32:55.102,1659673975.1022122,N,74,99,26,3,0,0,0,0,0,0
2022-08-05 12:32:55.116,1659673975.1168008,N,74,99,25,3,0,0,0,0,0,0
2022-08-05 12:32:55.133,1659673975.1334383,N,74,99,24,2,0,0,0,0,0,0
2022-08-05 12:32:55.151,1659673975.1517587,N,74,99,23,2,0,0,0,0,0,0
2022-08-05 12:32:55.166,1659673975.166725,N,74,99,22,2,0,0,0,0,0,0
2022-08-05 12:32:55.185,1659673975.1850863,N,74,99,22,2,0,0,0,0,0,0
2022-08-05 12:32:55.199,1659673975.1996777,N,74,99,21,2,0,0,0,0,0,0
2022-08-05 12:32:55.216,1659673975.2167108,N,74,99,20,2,0,0,0,0,0,0
2022-08-05 12:32:55.234,1659673975.2347887,N,74,99,20,2,0,0,0,0,0,0
2022-08-05 12:32:55.250,1659673975.2503088,N,74,99,19,2,0,0,0,0,0,0
2022-08-05 12:32:55.266,1659673975.2667944,N,74,99,18,2,0,0,0,0,0,0
2022-08-05 12:32:55.282,1659673975.28299,N,74,99,18,2,0,0,0,0,0,0
2022-08-05 12:32:55.299,1659673975.2999063,N,74,99,18,2,0,0,0,0,0,0
2022-08-05 12:32:55.316,1659673975.3167436,N,74,99,18,2,0,0,0,0,0,0
2022-08-05 12:32:55.333,1659673975.3336794,N,74,99,20,2,0,0,0,0,0,0
2022-08-05 12:32:55.352,1659673975.3527367,N,74,99,24,3,0,0,0,0,0,0
2022-08-05 12:32:55.367,1659673975.3672187,N,74,99,30,4,0,0,0,0,0,0
2022-08-05 12:32:55.383,1659673975.3837087,N,74,99,37,5,0,0,0,0,0,0
2022-08-05 12:32:55.400,1659673975.4007533,N,74,99,44,6,0,0,0,0,0,0
2022-08-05 12:32:55.416,1659673975.4166813,N,74,99,52,6,0,0,0,0,0,0
2022-08-05 12:32:55.433,1659673975.433635,N,74,99,57,7,0,0,0,0,0,0
2022-08-05 12:32:55.449,1659673975.449621,N,74,99,61,7,0,0,0,0,0,0
2022-08-05 12:32:55.467,1659673975.4673123,N,74,99,62,7,0,0,0,0,0,0
2022-08-05 12:32:55.483,1659673975.4831693,N,74,99,61,7,0,0,0,0,0,0
2022-08-05 12:32:55.502,1659673975.5028405,N,74,99,59,7,0,0,0,0,0,0
2022-08-05 12:32:55.517,1659673975.5179214,N,74,99,56,6,0,0,0,0,0,0
2022-08-05 12:32:55.534,1659673975.5343423,N,74,99,54,6,0,0,0,0,0,0
2022-08-05 12:32:55.550,1659673975.550294,N,74,99,51,6,0,0,0,0,0,0
2022-08-05 12:32:55.567,1659673975.5673707,N,74,99,49,6,0,0,0,0,0,0
2022-08-05 12:32:55.583,1659673975.5838022,N,74,99,47,5,0,0,0,0,0,0
2022-08-05 12:32:55.602,1659673975.6025875,N,74,99,45,5,0,0,0,0,0,0
2022-08-05 12:32:55.616,1659673975.6169333,N,74,99,43,5,0,0,0,0,0,0
2022-08-05 12:32:55.636,1659673975.6361482,N,74,99,41,5,0,0,0,0,0,0
2022-08-05 12:32:55.651,1659673975.651868,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:55.666,1659673975.6668324,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:55.684,1659673975.684893,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:55.702,1659673975.7029045,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:55.716,1659673975.7167501,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:55.733,1659673975.7338173,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:55.749,1659673975.7498589,N,74,99,40,4,0,0,0,0,0,0
2022-08-05 12:32:55.766,1659673975.766883,N,74,99,39,4,0,0,0,0,0,0
2022-08-05 12:32:55.783,1659673975.7833807,N,74,99,38,4,0,0,0,0,0,0
2022-08-05 12:32:55.800,1659673975.8006694,N,74,99,37,4,0,0,0,0,0,0
2022-08-05 12:32:55.816,1659673975.8168924,N,74,99,36,4,0,0,0,0,0,0
2022-08-05 12:32:55.832,1659673975.8329165,N,74,99,34,4,0,0,0,0,0,0
2022-08-05 12:32:55.850,1659673975.8501258,N,74,99,33,4,0,0,0,0,0,0
2022-08-05 12:32:55.866,1659673975.8661685,N,74,99,32,3,0,0,0,0,0,0
2022-08-05 12:32:55.883,1659673975.8831224,N,74,99,30,3,0,0,0,0,0,0
2022-08-05 12:32:55.900,1659673975.9000506,N,74,99,29,3,0,0,0,0,0,0
2022-08-05 12:32:55.918,1659673975.9183207,N,74,99,28,3,0,0,0,0,0,0
2022-08-05 12:32:55.933,1659673975.933282,N,74,99,28,3,0,0,0,0,0,0
2022-08-05 12:32:55.950,1659673975.9500923,N,74,99,27,3,0,0,0,0,0,0
2022-08-05 12:32:55.966,1659673975.9666736,N,74,99,26,3,0,0,0,0,0,0
2022-08-05 12:32:55.983,1659673975.9836273,N,74,99,25,3,0,0,0,0,0,0
2022-08-05 12:32:56.000,1659673976.000669,N,74,99,24,3,0,0,0,0,0,0
2022-08-05 12:32:56.015,1659673976.0159721,N,74,99,24,2,0,0,0,0,0,0
2022-08-05 12:32:56.032,1659673976.032949,N,74,99,23,2,0,0,0,0,0,0
2022-08-05 12:32:56.049,1659673976.0495448,N,74,99,22,2,0,0,0,0,0,0
2022-08-05 12:32:56.066,1659673976.066102,N,74,99,22,2,0,0,0,0,0,0
2022-08-05 12:32:56.082,1659673976.0829725,N,74,99,21,2,0,0,0,0,0,0
2022-08-05 12:32:56.099,1659673976.0992997,N,74,99,21,2,0,0,0,0,0,0
2022-08-05 12:32:56.116,1659673976.116732,N,74,99,21,2,0,0,0,0,0,0
2022-08-05 12:32:56.132,1659673976.1327982,N,74,99,20,2,0,0,0,0,0,0
2022-08-05 12:32:56.149,1659673976.1497233,N,74,99,21,2,0,0,0,0,0,0
2022-08-05 12:32:56.168,1659673976.1684158,N,74,99,23,3,0,0,0,0,0,0
2022-08-05 12:32:56.184,1659673976.184237,N,74,99,27,3,0,0,0,0,0,0
2022-08-05 12:32:56.200,1659673976.200194,N,74,99,33,4,0,0,0,0,0,0
2022-08-05 12:32:56.216,1659673976.2166562,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:56.233,1659673976.2336347,N,74,99,47,6,0,0,0,0,0,0
2022-08-05 12:32:56.249,1659673976.2497962,N,74,99,54,7,0,0,0,0,0,0
2022-08-05 12:32:56.266,1659673976.2667518,N,74,99,59,7,0,0,0,0,0,0
2022-08-05 12:32:56.285,1659673976.2851553,N,74,99,62,7,0,0,0,0,0,0
2022-08-05 12:32:56.300,1659673976.3007722,N,74,99,63,7,0,0,0,0,0,0
2022-08-05 12:32:56.318,1659673976.3185287,N,74,99,62,7,0,0,0,0,0,0
2022-08-05 12:32:56.333,1659673976.3330426,N,74,99,60,7,0,0,0,0,0,0
2022-08-05 12:32:56.350,1659673976.3502748,N,74,99,57,7,0,0,0,0,0,0
2022-08-05 12:32:56.366,1659673976.3661044,N,74,99,55,6,0,0,0,0,0,0
2022-08-05 12:32:56.383,1659673976.38378,N,74,99,52,6,0,0,0,0,0,0
2022-08-05 12:32:56.400,1659673976.4000876,N,74,99,49,6,0,0,0,0,0,0
2022-08-05 12:32:56.416,1659673976.4168441,N,74,99,47,5,0,0,0,0,0,0
2022-08-05 12:32:56.433,1659673976.4336188,N,74,99,45,5,0,0,0,0,0,0
2022-08-05 12:32:56.449,1659673976.4499607,N,74,99,43,5,0,0,0,0,0,0
2022-08-05 12:32:56.468,1659673976.4686527,N,74,99,41,5,0,0,0,0,0,0
2022-08-05 12:32:56.483,1659673976.4836395,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:56.499,1659673976.4999285,N,74,99,40,5,0,0,0,0,0,0
2022-08-05 12:32:56.517,1659673976.5175462,N,74,99,40,4,0,0,0,0,0,0
2022-08-05 12:32:56.533,1659673976.5334818,N,74,99,39,4,0,0,0,0,0,0
2022-08-05 12:32:56.549,1659673976.5494118,N,74,99,39,4,0,0,0,0,0,0
2022-08-05 12:32:56.568,1659673976.5685973,N,74,99,39,4,0,0,0,0,0,0
2022-08-05 12:32:56.583,1659673976.5838566,N,74,99,38,4,0,0,0,0,0,0
2022-08-05 12:32:56.599,1659673976.5996377,N,74,99,38,4,0,0,0,0,0,0
2022-08-05 12:32:56.616,1659673976.6166716,N,74,99,37,4,0,0,0,0,0,0
