Time,Timestamp,Pulse rate [bpm],spo2,ppg,strength,IBI,SDNN,SDSD,RMSSD,pNN20,pNN50
2022-08-03 15:21:42.699,1659511302.6997452,N,87,99,75,9,0,0,0,0,0,0
2022-08-03 15:21:42.717,1659511302.7178516,N,87,99,71,8,0,0,0,0,0,0
2022-08-03 15:21:42.736,1659511302.7360024,N,87,99,67,8,0,0,0,0,0,0
2022-08-03 15:21:42.752,1659511302.752174,N,87,99,63,7,0,0,0,0,0,0
2022-08-03 15:21:42.769,1659511302.7695804,N,87,99,59,7,0,0,0,0,0,0
2022-08-03 15:21:42.785,1659511302.7859592,N,87,99,56,6,0,0,0,0,0,0
2022-08-03 15:21:42.801,1659511302.8018088,N,87,99,53,6,0,0,0,0,0,0
2022-08-03 15:21:42.819,1659511302.819099,N,87,99,51,6,0,0,0,0,0,0
2022-08-03 15:21:42.835,1659511302.835818,N,87,99,51,6,0,0,0,0,0,0
2022-08-03 15:21:42.852,1659511302.8520293,N,87,99,50,6,0,0,0,0,0,0
2022-08-03 15:21:42.868,1659511302.8681483,N,87,99,50,6,0,0,0,0,0,0
2022-08-03 15:21:42.883,1659511302.8835015,N,87,99,49,6,0,0,0,0,0,0
2022-08-03 15:21:42.900,1659511302.9005892,N,87,99,49,6,0,0,0,0,0,0
2022-08-03 15:21:42.916,1659511302.91693,N,87,99,48,5,0,0,0,0,0,0
2022-08-03 15:21:42.933,1659511302.9339015,N,87,99,46,5,0,0,0,0,0,0
2022-08-03 15:21:42.951,1659511302.9512868,N,87,99,44,5,0,0,0,0,0,0
2022-08-03 15:21:42.973,1659511302.9732318,N,87,99,42,5,0,0,0,0,0,0
2022-08-03 15:21:42.984,1659511302.9849908,N,87,99,40,4,0,0,0,0,0,0
2022-08-03 15:21:43.001,1659511303.0018911,N,87,99,38,4,0,0,0,0,0,0
2022-08-03 15:21:43.019,1659511303.0193145,N,87,99,36,4,0,0,0,0,0,0
2022-08-03 15:21:43.033,1659511303.0338638,N,87,99,34,4,0,0,0,0,0,0
2022-08-03 15:21:43.050,1659511303.0508018,N,87,99,32,3,0,0,0,0,0,0
2022-08-03 15:21:43.064,1659511303.0647643,N,87,99,30,3,0,0,0,0,0,0
2022-08-03 15:21:43.081,1659511303.081717,N,87,99,28,3,0,0,0,0,0,0
2022-08-03 15:21:43.098,1659511303.0986722,N,87,99,26,3,0,0,0,0,0,0
2022-08-03 15:21:43.114,1659511303.1146293,N,87,99,24,3,0,0,0,0,0,0
2022-08-03 15:21:43.131,1659511303.1315837,N,87,99,23,2,0,0,0,0,0,0
2022-08-03 15:21:43.148,1659511303.1485384,N,87,99,21,2,0,0,0,0,0,0
2022-08-03 15:21:43.164,1659511303.1648018,N,87,99,20,2,0,0,0,0,0,0
2022-08-03 15:21:43.181,1659511303.1815794,N,87,99,19,2,0,0,0,0,0,0
2022-08-03 15:21:43.197,1659511303.1978216,N,87,99,18,2,0,0,0,0,0,0
2022-08-03 15:21:43.218,1659511303.218079,N,87,99,18,2,0,0,0,0,0,0
2022-08-03 15:21:43.234,1659511303.234274,N,87,99,19,2,0,0,0,0,0,0
2022-08-03 15:21:43.253,1659511303.253193,N,87,99,24,3,0,0,0,0,0,0
2022-08-03 15:21:43.267,1659511303.2676854,N,87,99,30,4,0,0,0,0,0,0
2022-08-03 15:21:43.283,1659511303.2838311,N,87,99,38,5,0,0,0,0,0,0
2022-08-03 15:21:43.302,1659511303.3023472,N,87,99,46,6,0,0,0,0,0,0
2022-08-03 15:21:43.318,1659511303.3186524,N,87,99,54,7,0,0,0,0,0,0
2022-08-03 15:21:43.334,1659511303.3341134,N,87,99,61,7,0,0,0,0,0,0
2022-08-03 15:21:43.351,1659511303.3514898,Y,87,99,64,8,0,0,0,0,0,0
2022-08-03 15:21:43.368,1659511303.3682728,N,87,99,65,8,0,0,0,0,0,0
2022-08-03 15:21:43.384,1659511303.3840005,N,87,99,63,7,0,0,0,0,0,0
2022-08-03 15:21:43.402,1659511303.4029386,N,86,99,60,7,0,0,0,0,0,0
2022-08-03 15:21:43.416,1659511303.4164593,N,86,99,57,6,0,0,0,0,0,0
2022-08-03 15:21:43.433,1659511303.433643,N,86,99,53,6,0,0,0,0,0,0
2022-08-03 15:21:43.451,1659511303.4515517,N,86,99,49,5,0,0,0,0,0,0
2022-08-03 15:21:43.469,1659511303.4699707,N,86,99,46,5,0,0,0,0,0,0
2022-08-03 15:21:43.495,1659511303.4959476,N,86,99,43,5,0,0,0,0,0,0
2022-08-03 15:21:43.501,1659511303.5019379,N,86,99,41,5,0,0,0,0,0,0
2022-08-03 15:21:43.518,1659511303.5184267,N,86,99,40,5,0,0,0,0,0,0
2022-08-03 15:21:43.535,1659511303.5355003,N,86,99,40,5,0,0,0,0,0,0
2022-08-03 15:21:43.552,1659511303.5521,N,86,99,40,5,0,0,0,0,0,0
2022-08-03 15:21:43.567,1659511303.5679345,N,86,99,40,5,0,0,0,0,0,0
2022-08-03 15:21:43.584,1659511303.584993,N,86,99,41,5,0,0,0,0,0,0
2022-08-03 15:21:43.600,1659511303.6009986,N,86,99,41,5,0,0,0,0,0,0
2022-08-03 15:21:43.616,1659511303.6168597,N,86,99,40,5,0,0,0,0,0,0
2022-08-03 15:21:43.634,1659511303.634489,N,86,99,40,4,0,0,0,0,0,0
2022-08-03 15:21:43.651,1659511303.651628,N,86,99,39,4,0,0,0,0,0,0
2022-08-03 15:21:43.665,1659511303.66599,N,86,99,37,4,0,0,0,0,0,0
2022-08-03 15:21:43.684,1659511303.684756,N,86,99,36,4,0,0,0,0,0,0
2022-08-03 15:21:43.700,1659511303.700093,N,86,99,34,4,0,0,0,0,0,0
2022-08-03 15:21:43.715,1659511303.715047,N,86,99,32,3,0,0,0,0,0,0
2022-08-03 15:21:43.735,1659511303.7351367,N,86,99,30,3,0,0,0,0,0,0
2022-08-03 15:21:43.751,1659511303.751729,N,86,99,29,3,0,0,0,0,0,0
2022-08-03 15:21:43.768,1659511303.7687807,N,86,99,27,3,0,0,0,0,0,0
2022-08-03 15:21:43.784,1659511303.7847695,N,86,99,26,3,0,0,0,0,0,0
2022-08-03 15:21:43.800,1659511303.800838,N,86,99,24,3,0,0,0,0,0,0
2022-08-03 15:21:43.817,1659511303.8171358,N,86,99,23,2,0,0,0,0,0,0
2022-08-03 15:21:43.834,1659511303.8342214,N,86,99,22,2,0,0,0,0,0,0
2022-08-03 15:21:43.850,1659511303.8502789,N,86,99,21,2,0,0,0,0,0,0
2022-08-03 15:21:43.866,1659511303.8667881,N,86,99,19,2,0,0,0,0,0,0
2022-08-03 15:21:43.884,1659511303.8844252,N,86,99,18,2,0,0,0,0,0,0
2022-08-03 15:21:43.902,1659511303.9029632,N,86,99,18,2,0,0,0,0,0,0
2022-08-03 15:21:43.917,1659511303.9171276,N,86,99,19,2,0,0,0,0,0,0
2022-08-03 15:21:43.934,1659511303.9348598,N,86,99,22,3,0,0,0,0,0,0
2022-08-03 15:21:43.952,1659511303.9520457,N,86,99,29,4,0,0,0,0,0,0
2022-08-03 15:21:43.968,1659511303.9683685,N,86,99,37,5,0,0,0,0,0,0
2022-08-03 15:21:43.983,1659511303.9833276,N,86,99,46,6,0,0,0,0,0,0
2022-08-03 15:21:44.007,1659511304.0073092,N,86,99,55,7,0,0,0,0,0,0
2022-08-03 15:21:44.016,1659511304.016238,N,86,99,62,8,0,0,0,0,0,0
2022-08-03 15:21:44.032,1659511304.0326114,N,86,99,67,8,0,0,0,0,0,0
2022-08-03 15:21:44.047,1659511304.0479264,N,86,99,69,8,0,0,0,0,0,0
2022-08-03 15:21:44.067,1659511304.0677483,N,86,99,69,8,0,0,0,0,0,0
2022-08-03 15:21:44.081,1659511304.0810392,N,87,99,66,8,0,0,0,0,0,0
2022-08-03 15:21:44.097,1659511304.0979958,N,87,99,63,7,0,0,0,0,0,0
2022-08-03 15:21:44.114,1659511304.1149497,N,87,99,60,7,0,0,0,0,0,0
2022-08-03 15:21:44.132,1659511304.1329036,N,87,99,56,6,0,0,0,0,0,0
2022-08-03 15:21:44.149,1659511304.1498592,N,87,99,53,6,0,0,0,0,0,0
2022-08-03 15:21:44.165,1659511304.165815,N,87,99,50,6,0,0,0,0,0,0
2022-08-03 15:21:44.182,1659511304.1827707,N,87,99,47,5,0,0,0,0,0,0
2022-08-03 15:21:44.198,1659511304.1987264,N,87,99,46,5,0,0,0,0,0,0
2022-08-03 15:21:44.215,1659511304.2156813,N,87,99,45,5,0,0,0,0,0,0
2022-08-03 15:21:44.231,1659511304.231642,N,87,99,45,5,0,0,0,0,0,0
2022-08-03 15:21:44.248,1659511304.248593,N,87,99,45,5,0,0,0,0,0,0
2022-08-03 15:21:44.267,1659511304.2676165,N,87,99,45,5,0,0,0,0,0,0
2022-08-03 15:21:44.284,1659511304.2843146,N,87,99,45,5,0,0,0,0,0,0
2022-08-03 15:21:44.302,1659511304.30243,N,87,99,45,5,0,0,0,0,0,0
2022-08-03 15:21:44.317,1659511304.3175855,N,87,99,44,5,0,0,0,0,0,0
2022-08-03 15:21:44.333,1659511304.3334138,N,87,99,42,5,0,0,0,0,0,0
2022-08-03 15:21:44.350,1659511304.3503659,N,87,99,41,5,0,0,0,0,0,0
2022-08-03 15:21:44.366,1659511304.366326,N,87,99,40,4,0,0,0,0,0,0
2022-08-03 15:21:44.383,1659511304.383281,N,87,99,38,4,0,0,0,0,0,0
2022-08-03 15:21:44.400,1659511304.4002354,N,87,99,36,4,0,0,0,0,0,0
2022-08-03 15:21:44.417,1659511304.417189,N,87,99,34,4,0,0,0,0,0,0
2022-08-03 15:21:44.434,1659511304.4343114,N,87,99,32,3,0,0,0,0,0,0
2022-08-03 15:21:44.451,1659511304.4516273,N,87,99,31,3,0,0,0,0,0,0
2022-08-03 15:21:44.469,1659511304.4691842,N,87,99,29,3,0,0,0,0,0,0
2022-08-03 15:21:44.485,1659511304.4857664,N,87,99,28,3,0,0,0,0,0,0
2022-08-03 15:21:44.500,1659511304.500366,N,87,99,26,3,0,0,0,0,0,0
2022-08-03 15:21:44.524,1659511304.5243971,N,87,99,25,3,0,0,0,0,0,0
2022-08-03 15:21:44.534,1659511304.5342402,N,87,99,24,2,0,0,0,0,0,0
2022-08-03 15:21:44.550,1659511304.5504866,N,87,99,22,2,0,0,0,0,0,0
2022-08-03 15:21:44.568,1659511304.5683725,N,87,99,21,2,0,0,0,0,0,0
2022-08-03 15:21:44.583,1659511304.5837572,N,87,99,20,2,0,0,0,0,0,0
2022-08-03 15:21:44.601,1659511304.6019852,N,87,99,19,2,0,0,0,0,0,0
2022-08-03 15:21:44.618,1659511304.618054,N,87,99,19,2,0,0,0,0,0,0
2022-08-03 15:21:44.634,1659511304.6349459,N,87,99,21,2,0,0,0,0,0,0
2022-08-03 15:21:44.652,1659511304.6523664,N,87,99,26,3,0,0,0,0,0,0
2022-08-03 15:21:44.668,1659511304.6688344,N,87,99,34,4,0,0,0,0,0,0
2022-08-03 15:21:44.684,1659511304.6849885,N,87,99,42,5,0,0,0,0,0,0
2022-08-03 15:21:44.701,1659511304.7012699,N,87,99,52,7,0,0,0,0,0,0
2022-08-03 15:21:44.719,1659511304.7190523,N,87,99,61,8,0,0,0,0,0,0
2022-08-03 15:21:44.734,1659511304.7349312,N,87,99,68,8,0,0,0,0,0,0
2022-08-03 15:21:44.750,1659511304.7507908,N,87,99,72,9,0,0,0,0,0,0
2022-08-03 15:21:44.767,1659511304.7670324,N,87,99,73,9,0,0,0,0,0,0
2022-08-03 15:21:44.784,1659511304.7846208,N,87,99,72,8,0,0,0,0,0,0
2022-08-03 15:21:44.802,1659511304.8029544,N,86,99,70,8,0,0,0,0,0,0
2022-08-03 15:21:44.817,1659511304.81781,N,86,99,67,8,0,0,0,0,0,0
2022-08-03 15:21:44.835,1659511304.83518,N,86,99,63,7,0,0,0,0,0,0
2022-08-03 15:21:44.851,1659511304.8519697,N,86,99,60,7,0,0,0,0,0,0
2022-08-03 15:21:44.869,1659511304.8699677,N,86,99,57,6,0,0,0,0,0,0
2022-08-03 15:21:44.885,1659511304.8851738,N,86,99,54,6,0,0,0,0,0,0
2022-08-03 15:21:44.901,1659511304.901656,N,86,99,51,6,0,0,0,0,0,0
2022-08-03 15:21:44.919,1659511304.9192884,N,86,99,50,6,0,0,0,0,0,0
2022-08-03 15:21:44.936,1659511304.9366777,N,86,99,49,6,0,0,0,0,0,0
2022-08-03 15:21:44.952,1659511304.952091,N,86,99,49,6,0,0,0,0,0,0
2022-08-03 15:21:44.969,1659511304.9697292,N,86,99,49,6,0,0,0,0,0,0
2022-08-03 15:21:44.984,1659511304.984821,N,86,99,49,6,0,0,0,0,0,0
2022-08-03 15:21:45.001,1659511305.0014236,N,86,99,49,6,0,0,0,0,0,0
2022-08-03 15:21:45.018,1659511305.018628,N,86,99,48,6,0,0,0,0,0,0
2022-08-03 15:21:45.034,1659511305.0349488,N,86,99,47,5,0,0,0,0,0,0
2022-08-03 15:21:45.047,1659511305.0476832,N,86,99,46,5,0,0,0,0,0,0
2022-08-03 15:21:45.064,1659511305.064522,N,86,99,44,5,0,0,0,0,0,0
2022-08-03 15:21:45.080,1659511305.08048,N,86,99,42,5,0,0,0,0,0,0
2022-08-03 15:21:45.098,1659511305.0984328,N,86,99,40,5,0,0,0,0,0,0
2022-08-03 15:21:45.114,1659511305.1146555,N,86,99,39,4,0,0,0,0,0,0
2022-08-03 15:21:45.134,1659511305.134595,N,86,99,37,4,0,0,0,0,0,0
2022-08-03 15:21:45.150,1659511305.1502368,N,86,99,35,4,0,0,0,0,0,0
2022-08-03 15:21:45.164,1659511305.1643276,N,86,99,34,4,0,0,0,0,0,0
2022-08-03 15:21:45.184,1659511305.1845958,N,86,99,32,3,0,0,0,0,0,0
2022-08-03 15:21:45.200,1659511305.2005455,N,86,99,30,3,0,0,0,0,0,0
2022-08-03 15:21:45.217,1659511305.217175,N,86,99,29,3,0,0,0,0,0,0
2022-08-03 15:21:45.234,1659511305.2345922,N,86,99,27,3,0,0,0,0,0,0
2022-08-03 15:21:45.250,1659511305.2502964,N,86,99,26,3,0,0,0,0,0,0
2022-08-03 15:21:45.266,1659511305.2668386,N,86,99,25,3,0,0,0,0,0,0
2022-08-03 15:21:45.283,1659511305.2837098,N,86,99,24,2,0,0,0,0,0,0
2022-08-03 15:21:45.300,1659511305.3004076,N,86,99,23,2,0,0,0,0,0,0
2022-08-03 15:21:45.317,1659511305.3170297,N,86,99,22,2,0,0,0,0,0,0
2022-08-03 15:21:45.334,1659511305.33487,N,86,99,21,2,0,0,0,0,0,0
2022-08-03 15:21:45.350,1659511305.3506281,N,86,99,20,2,0,0,0,0,0,0
2022-08-03 15:21:45.368,1659511305.3684618,N,86,99,21,2,0,0,0,0,0,0
2022-08-03 15:21:45.382,1659511305.3821604,N,86,99,25,3,0,0,0,0,0,0
2022-08-03 15:21:45.400,1659511305.400352,N,86,99,30,4,0,0,0,0,0,0
2022-08-03 15:21:45.418,1659511305.4184976,N,86,99,38,5,0,0,0,0,0,0
2022-08-03 15:21:45.434,1659511305.4345462,N,86,99,47,6,0,0,0,0,0,0
2022-08-03 15:21:45.451,1659511305.451958,N,86,99,56,7,0,0,0,0,0,0
2022-08-03 15:21:45.467,1659511305.4674742,Y,86,99,64,8,0,0,0,0,0,0
2022-08-03 15:21:45.484,1659511305.4846458,N,86,99,70,9,0,0,0,0,0,0
2022-08-03 15:21:45.500,1659511305.5004182,N,86,99,73,9,0,0,0,0,0,0
2022-08-03 15:21:45.518,1659511305.5180082,N,86,99,73,9,0,0,0,0,0,0
2022-08-03 15:21:45.533,1659511305.5335958,N,86,99,71,8,0,0,0,0,0,0
2022-08-03 15:21:45.556,1659511305.557571,N,86,99,68,8,0,0,0,0,0,0
2022-08-03 15:21:45.568,1659511305.5683386,Y,86,99,64,7,0,0,0,0,0,0
2022-08-03 15:21:45.584,1659511305.584732,N,86,99,61,7,0,0,0,0,0,0
2022-08-03 15:21:45.602,1659511305.6022098,N,86,99,57,7,0,0,0,0,0,0
2022-08-03 15:21:45.618,1659511305.6185944,N,86,99,54,6,0,0,0,0,0,0
2022-08-03 15:21:45.633,1659511305.6335452,N,86,99,52,6,0,0,0,0,0,0
2022-08-03 15:21:45.647,1659511305.647769,N,86,99,49,6,0,0,0,0,0,0
2022-08-03 15:21:45.667,1659511305.6678045,N,86,99,48,6,0,0,0,0,0,0
2022-08-03 15:21:45.684,1659511305.6846292,N,86,99,48,6,0,0,0,0,0,0
2022-08-03 15:21:45.699,1659511305.699701,N,86,99,48,6,0,0,0,0,0,0
2022-08-03 15:21:45.717,1659511305.7173283,N,86,99,48,6,0,0,0,0,0,0
2022-08-03 15:21:45.734,1659511305.7346072,N,86,99,48,6,0,0,0,0,0,0
2022-08-03 15:21:45.750,1659511305.7505622,N,86,99,47,5,0,0,0,0,0,0
2022-08-03 15:21:45.767,1659511305.7673612,N,86,99,47,5,0,0,0,0,0,0
2022-08-03 15:21:45.784,1659511305.784161,N,86,99,45,5,0,0,0,0,0,0
2022-08-03 15:21:45.800,1659511305.800314,N,86,99,44,5,0,0,0,0,0,0
2022-08-03 15:21:45.817,1659511305.8178372,N,86,99,42,5,0,0,0,0,0,0
2022-08-03 15:21:45.835,1659511305.8356624,N,86,99,40,5,0,0,0,0,0,0
2022-08-03 15:21:45.852,1659511305.8524787,N,86,99,39,4,0,0,0,0,0,0
2022-08-03 15:21:45.868,1659511305.8688061,N,86,99,37,4,0,0,0,0,0,0
2022-08-03 15:21:45.885,1659511305.8857121,N,86,99,34,4,0,0,0,0,0,0
2022-08-03 15:21:45.902,1659511305.9021053,N,86,99,33,4,0,0,0,0,0,0
2022-08-03 15:21:45.918,1659511305.9189417,N,86,99,31,3,0,0,0,0,0,0
2022-08-03 15:21:45.935,1659511305.9350226,N,86,99,29,3,0,0,0,0,0,0
2022-08-03 15:21:45.950,1659511305.9503605,N,86,99,27,3,0,0,0,0,0,0
2022-08-03 15:21:45.967,1659511305.9674873,N,86,99,26,3,0,0,0,0,0,0
2022-08-03 15:21:45.984,1659511305.98416,N,86,99,25,3,0,0,0,0,0,0
2022-08-03 15:21:46.001,1659511306.0010188,N,86,99,23,2,0,0,0,0,0,0
2022-08-03 15:21:46.019,1659511306.0197408,N,86,99,22,2,0,0,0,0,0,0
2022-08-03 15:21:46.034,1659511306.0340455,N,86,99,21,2,0,0,0,0,0,0
2022-08-03 15:21:46.053,1659511306.0539076,N,86,99,20,2,0,0,0,0,0,0
2022-08-03 15:21:46.076,1659511306.076842,N,86,99,19,2,0,0,0,0,0,0
2022-08-03 15:21:46.080,1659511306.080687,N,86,99,18,2,0,0,0,0,0,0
2022-08-03 15:21:46.098,1659511306.0982196,N,86,99,18,2,0,0,0,0,0,0
2022-08-03 15:21:46.117,1659511306.1178796,N,86,99,18,2,0,0,0,0,0,0
2022-08-03 15:21:46.134,1659511306.1345315,N,86,99,20,2,0,0,0,0,0,0
2022-08-03 15:21:46.150,1659511306.1501951,N,86,99,25,3,0,0,0,0,0,0
2022-08-03 15:21:46.166,1659511306.1663716,N,86,99,33,4,0,0,0,0,0,0
2022-08-03 15:21:46.186,1659511306.186232,N,86,99,41,5,0,0,0,0,0,0
2022-08-03 15:21:46.201,1659511306.2016182,N,86,99,50,6,0,0,0,0,0,0
2022-08-03 15:21:46.217,1659511306.2174385,N,86,99,59,7,0,0,0,0,0,0
2022-08-03 15:21:46.235,1659511306.2357466,N,86,99,65,8,0,0,0,0,0,0
2022-08-03 15:21:46.252,1659511306.2520094,N,86,99,69,8,0,0,0,0,0,0
2022-08-03 15:21:46.269,1659511306.2692983,N,86,99,69,8,0,0,0,0,0,0
2022-08-03 15:21:46.285,1659511306.2853885,N,86,99,68,8,0,0,0,0,0,0
2022-08-03 15:21:46.302,1659511306.302165,N,85,99,65,7,0,0,0,0,0,0
2022-08-03 15:21:46.320,1659511306.320537,N,85,99,61,7,0,0,0,0,0,0
2022-08-03 15:21:46.333,1659511306.333501,N,85,99,57,6,0,0,0,0,0,0
2022-08-03 15:21:46.353,1659511306.3533144,N,85,99,54,6,0,0,0,0,0,0
2022-08-03 15:21:46.368,1659511306.3688688,N,85,99,50,6,0,0,0,0,0,0
2022-08-03 15:21:46.385,1659511306.3859577,N,85,99,47,5,0,0,0,0,0,0
2022-08-03 15:21:46.403,1659511306.403399,N,85,99,45,5,0,0,0,0,0,0
2022-08-03 15:21:46.418,1659511306.4186156,N,85,99,44,5,0,0,0,0,0,0
2022-08-03 15:21:46.433,1659511306.4338682,N,85,99,43,5,0,0,0,0,0,0
2022-08-03 15:21:46.452,1659511306.4526124,N,85,99,43,5,0,0,0,0,0,0
2022-08-03 15:21:46.467,1659511306.4676192,N,85,99,43,5,0,0,0,0,0,0
2022-08-03 15:21:46.484,1659511306.4842415,N,85,99,43,5,0,0,0,0,0,0
2022-08-03 15:21:46.498,1659511306.4988036,N,85,99,43,5,0,0,0,0,0,0
2022-08-03 15:21:46.516,1659511306.5169406,N,85,99,42,5,0,0,0,0,0,0
2022-08-03 15:21:46.532,1659511306.5324533,N,85,99,41,5,0,0,0,0,0,0
2022-08-03 15:21:46.552,1659511306.552915,N,85,99,40,4,0,0,0,0,0,0
2022-08-03 15:21:46.569,1659511306.5695186,N,85,99,38,4,0,0,0,0,0,0
2022-08-03 15:21:46.594,1659511306.5941608,N,85,99,36,4,0,0,0,0,0,0
2022-08-03 15:21:46.600,1659511306.6000218,N,85,99,34,4,0,0,0,0,0,0
2022-08-03 15:21:46.619,1659511306.6190362,N,85,99,31,3,0,0,0,0,0,0
